Applicant ID,Applicant Name,Interview Date,Experience (Years),Education,Interview Round,Technical Score,HR Score,Final Status,Location,Department
APP-2464,Applicant 2464,2025-12-10,14,Bachelors,Screening,71,87,In Progress,Austin,Engineering
APP-2465,Applicant 2465,2025-12-09,6,Masters,Final,84,63,Offer,New York,Product
APP-2466,Applicant 2466,2025-12-08,13,PhD,HR,97,80,Rejected,San Francisco,Marketing
APP-2467,Applicant 2467,2025-12-07,5,High School,Technical,69,97,In Progress,London,Sales
APP-2468,Applicant 2468,2025-12-06,12,Bachelors,Screening,82,73,In Progress,Remote,Engineering
APP-2469,Applicant 2469,2025-12-05,4,Masters,Final,95,90,In Progress,Austin,Product
APP-2470,Applicant 2470,2025-12-04,11,PhD,HR,67,66,Offer,New York,Marketing
APP-2471,Applicant 2471,2025-12-03,3,High School,Technical,80,83,Rejected,San Francisco,Sales
APP-2472,Applicant 2472,2025-12-02,10,Bachelors,Screening,93,100,In Progress,London,Engineering
APP-2473,Applicant 2473,2025-12-01,2,Masters,Final,65,76,In Progress,Remote,Product
APP-2474,Applicant 2474,2025-11-30,9,PhD,HR,78,93,In Progress,Austin,Marketing
APP-2475,Applicant 2475,2025-11-29,1,High School,Technical,91,69,Offer,New York,Sales
APP-2476,Applicant 2476,2025-11-28,8,Bachelors,Screening,63,86,Rejected,San Francisco,Engineering
APP-2477,Applicant 2477,2025-11-27,15,Masters,Final,76,62,In Progress,London,Product
APP-2478,Applicant 2478,2025-11-26,7,PhD,HR,89,79,In Progress,Remote,Marketing
APP-2479,Applicant 2479,2025-11-25,14,High School,Technical,61,96,In Progress,Austin,Sales
APP-2480,Applicant 2480,2025-11-24,6,Bachelors,Screening,74,72,Offer,New York,Engineering
APP-2481,Applicant 2481,2025-11-23,13,Masters,Final,87,89,Rejected,San Francisco,Product
APP-2482,Applicant 2482,2025-11-22,5,PhD,HR,100,65,In Progress,London,Marketing
APP-2483,Applicant 2483,2025-11-21,12,High School,Technical,72,82,In Progress,Remote,Sales
APP-2484,Applicant 2484,2025-11-20,4,Bachelors,Screening,85,99,In Progress,Austin,Engineering
APP-2485,Applicant 2485,2025-11-19,11,Masters,Final,98,75,Offer,New York,Product
APP-2486,Applicant 2486,2025-11-18,3,PhD,HR,70,92,Rejected,San Francisco,Marketing
APP-2487,Applicant 2487,2025-11-17,10,High School,Technical,83,68,In Progress,London,Sales
APP-2488,Applicant 2488,2025-11-16,2,Bachelors,Screening,96,85,In Progress,Remote,Engineering
APP-2489,Applicant 2489,2025-11-15,9,Masters,Final,68,61,In Progress,Austin,Product
APP-2490,Applicant 2490,2025-11-14,1,PhD,HR,81,78,Offer,New York,Marketing
APP-2491,Applicant 2491,2025-11-13,8,High School,Technical,94,95,Rejected,San Francisco,Sales
APP-2492,Applicant 2492,2025-11-12,15,Bachelors,Screening,66,71,In Progress,London,Engineering
APP-2493,Applicant 2493,2025-11-11,7,Masters,Final,79,88,In Progress,Remote,Product
APP-2494,Applicant 2494,2025-11-10,14,PhD,HR,92,64,In Progress,Austin,Marketing
APP-2495,Applicant 2495,2025-11-09,6,High School,Technical,64,81,Offer,New York,Sales
APP-2496,Applicant 2496,2025-11-08,13,Bachelors,Screening,77,98,Rejected,San Francisco,Engineering
APP-2497,Applicant 2497,2025-11-07,5,Masters,Final,90,74,In Progress,London,Product
APP-2498,Applicant 2498,2025-11-06,12,PhD,HR,62,91,In Progress,Remote,Marketing
APP-2499,Applicant 2499,2025-11-05,4,High School,Technical,75,67,In Progress,Austin,Sales
APP-2500,Applicant 2500,2025-11-04,11,Bachelors,Screening,88,84,Offer,New York,Engineering
APP-2501,Applicant 2501,2025-11-03,3,Masters,Final,60,60,Rejected,San Francisco,Product
APP-2502,Applicant 2502,2025-11-02,10,PhD,HR,73,77,In Progress,London,Marketing
APP-2503,Applicant 2503,2025-11-01,2,High School,Technical,86,94,In Progress,Remote,Sales
APP-2504,Applicant 2504,2025-10-31,9,Bachelors,Screening,99,70,In Progress,Austin,Engineering
APP-2505,Applicant 2505,2025-10-30,1,Masters,Final,71,87,Offer,New York,Product
APP-2506,Applicant 2506,2025-10-29,8,PhD,HR,84,63,Rejected,San Francisco,Marketing
APP-2507,Applicant 2507,2025-10-28,15,High School,Technical,97,80,In Progress,London,Sales
APP-2508,Applicant 2508,2025-10-27,7,Bachelors,Screening,69,97,In Progress,Remote,Engineering
APP-2509,Applicant 2509,2025-10-26,14,Masters,Final,82,73,In Progress,Austin,Product
APP-2510,Applicant 2510,2025-10-25,6,PhD,HR,95,90,Offer,New York,Marketing
APP-2511,Applicant 2511,2025-10-24,13,High School,Technical,67,66,Rejected,San Francisco,Sales
APP-2512,Applicant 2512,2025-10-23,5,Bachelors,Screening,80,83,In Progress,London,Engineering
APP-2513,Applicant 2513,2025-10-22,12,Masters,Final,93,100,In Progress,Remote,Product
APP-2514,Applicant 2514,2025-10-21,4,PhD,HR,65,76,In Progress,Austin,Marketing
APP-2515,Applicant 2515,2025-10-20,11,High School,Technical,78,93,Offer,New York,Sales
APP-2516,Applicant 2516,2025-10-19,3,Bachelors,Screening,91,69,Rejected,San Francisco,Engineering
APP-2517,Applicant 2517,2025-10-18,10,Masters,Final,63,86,In Progress,London,Product
APP-2518,Applicant 2518,2025-10-17,2,PhD,HR,76,62,In Progress,Remote,Marketing
APP-2519,Applicant 2519,2025-10-16,9,High School,Technical,89,79,In Progress,Austin,Sales
APP-2520,Applicant 2520,2025-10-15,1,Bachelors,Screening,61,96,Offer,New York,Engineering
APP-2521,Applicant 2521,2025-10-14,8,Masters,Final,74,72,Rejected,San Francisco,Product
APP-2522,Applicant 2522,2025-10-13,15,PhD,HR,87,89,In Progress,London,Marketing
APP-2523,Applicant 2523,2025-10-12,7,High School,Technical,100,65,In Progress,Remote,Sales
APP-2524,Applicant 2524,2025-10-11,14,Bachelors,Screening,72,82,In Progress,Austin,Engineering
APP-2525,Applicant 2525,2025-10-10,6,Masters,Final,85,99,Offer,New York,Product
APP-2526,Applicant 2526,2025-10-09,13,PhD,HR,98,75,Rejected,San Francisco,Marketing
APP-2527,Applicant 2527,2025-10-08,5,High School,Technical,70,92,In Progress,London,Sales
APP-2528,Applicant 2528,2025-10-07,12,Bachelors,Screening,83,68,In Progress,Remote,Engineering
APP-2529,Applicant 2529,2025-10-06,4,Masters,Final,96,85,In Progress,Austin,Product
APP-2530,Applicant 2530,2025-10-05,11,PhD,HR,68,61,Offer,New York,Marketing
APP-2531,Applicant 2531,2025-10-04,3,High School,Technical,81,78,Rejected,San Francisco,Sales
APP-2532,Applicant 2532,2025-10-03,10,Bachelors,Screening,94,95,In Progress,London,Engineering
APP-2533,Applicant 2533,2025-10-02,2,Masters,Final,66,71,In Progress,Remote,Product
APP-2534,Applicant 2534,2025-10-01,9,PhD,HR,79,88,In Progress,Austin,Marketing
APP-2535,Applicant 2535,2025-09-30,1,High School,Technical,92,64,Offer,New York,Sales
APP-2536,Applicant 2536,2025-09-29,8,Bachelors,Screening,64,81,Rejected,San Francisco,Engineering
APP-2537,Applicant 2537,2025-09-28,15,Masters,Final,77,98,In Progress,London,Product
APP-2538,Applicant 2538,2025-09-27,7,PhD,HR,90,74,In Progress,Remote,Marketing
APP-2539,Applicant 2539,2025-09-26,14,High School,Technical,62,91,In Progress,Austin,Sales
APP-2540,Applicant 2540,2025-09-25,6,Bachelors,Screening,75,67,Offer,New York,Engineering
APP-2541,Applicant 2541,2025-09-24,13,Masters,Final,88,84,Rejected,San Francisco,Product
APP-2542,Applicant 2542,2025-09-23,5,PhD,HR,60,60,In Progress,London,Marketing
APP-2543,Applicant 2543,2025-09-22,12,High School,Technical,73,77,In Progress,Remote,Sales
APP-2544,Applicant 2544,2025-09-21,4,Bachelors,Screening,86,94,In Progress,Austin,Engineering
APP-2545,Applicant 2545,2025-09-20,11,Masters,Final,99,70,Offer,New York,Product
APP-2546,Applicant 2546,2025-09-19,3,PhD,HR,71,87,Rejected,San Francisco,Marketing
APP-2547,Applicant 2547,2025-09-18,10,High School,Technical,84,63,In Progress,London,Sales
APP-2548,Applicant 2548,2025-09-17,2,Bachelors,Screening,97,80,In Progress,Remote,Engineering
APP-2549,Applicant 2549,2025-09-16,9,Masters,Final,69,97,In Progress,Austin,Product
APP-2550,Applicant 2550,2025-09-15,1,PhD,HR,82,73,Offer,New York,Marketing
APP-2551,Applicant 2551,2025-09-14,8,High School,Technical,95,90,Rejected,San Francisco,Sales
APP-2552,Applicant 2552,2025-09-13,15,Bachelors,Screening,67,66,In Progress,London,Engineering
APP-2553,Applicant 2553,2025-09-12,7,Masters,Final,80,83,In Progress,Remote,Product
APP-2554,Applicant 2554,2025-09-11,14,PhD,HR,93,100,In Progress,Austin,Marketing
APP-2555,Applicant 2555,2026-09-10,6,High School,Technical,65,76,Offer,New York,Sales
APP-2556,Applicant 2556,2026-09-09,13,Bachelors,Screening,78,93,Rejected,San Francisco,Engineering
APP-2557,Applicant 2557,2026-09-08,5,Masters,Final,91,69,In Progress,London,Product
APP-2558,Applicant 2558,2026-09-07,12,PhD,HR,63,86,In Progress,Remote,Marketing
APP-2559,Applicant 2559,2026-09-06,4,High School,Technical,76,62,In Progress,Austin,Sales
APP-2560,Applicant 2560,2026-09-05,11,Bachelors,Screening,89,79,Offer,New York,Engineering
APP-2561,Applicant 2561,2026-09-04,3,Masters,Final,61,96,Rejected,San Francisco,Product
APP-2562,Applicant 2562,2026-09-03,10,PhD,HR,74,72,In Progress,London,Marketing
APP-2563,Applicant 2563,2026-09-02,2,High School,Technical,87,89,In Progress,Remote,Sales
APP-2564,Applicant 2564,2026-09-01,9,Bachelors,Screening,100,65,In Progress,Austin,Engineering
APP-2565,Applicant 2565,2026-08-31,1,Masters,Final,72,82,Offer,New York,Product
APP-2566,Applicant 2566,2026-08-30,8,PhD,HR,85,99,Rejected,San Francisco,Marketing
APP-2567,Applicant 2567,2026-08-29,15,High School,Technical,98,75,In Progress,London,Sales
APP-2568,Applicant 2568,2026-08-28,7,Bachelors,Screening,70,92,In Progress,Remote,Engineering
APP-2569,Applicant 2569,2026-08-27,14,Masters,Final,83,68,In Progress,Austin,Product
APP-2570,Applicant 2570,2026-08-26,6,PhD,HR,96,85,Offer,New York,Marketing
APP-2571,Applicant 2571,2026-08-25,13,High School,Technical,68,61,Rejected,San Francisco,Sales
APP-2572,Applicant 2572,2026-08-24,5,Bachelors,Screening,81,78,In Progress,London,Engineering
APP-2573,Applicant 2573,2026-08-23,12,Masters,Final,94,95,In Progress,Remote,Product
APP-2574,Applicant 2574,2026-08-22,4,PhD,HR,66,71,In Progress,Austin,Marketing
APP-2575,Applicant 2575,2026-08-21,11,High School,Technical,79,88,Offer,New York,Sales
APP-2576,Applicant 2576,2026-08-20,3,Bachelors,Screening,92,64,Rejected,San Francisco,Engineering
APP-2577,Applicant 2577,2026-08-19,10,Masters,Final,64,81,In Progress,London,Product
APP-2578,Applicant 2578,2026-08-18,2,PhD,HR,77,98,In Progress,Remote,Marketing
APP-2579,Applicant 2579,2026-08-17,9,High School,Technical,90,74,In Progress,Austin,Sales
APP-2580,Applicant 2580,2026-08-16,1,Bachelors,Screening,62,91,Offer,New York,Engineering
APP-2581,Applicant 2581,2026-08-15,8,Masters,Final,75,67,Rejected,San Francisco,Product
APP-2582,Applicant 2582,2026-08-14,15,PhD,HR,88,84,In Progress,London,Marketing
APP-2583,Applicant 2583,2026-08-13,7,High School,Technical,60,60,In Progress,Remote,Sales
APP-2584,Applicant 2584,2026-08-12,14,Bachelors,Screening,73,77,In Progress,Austin,Engineering
APP-2585,Applicant 2585,2026-08-11,6,Masters,Final,86,94,Offer,New York,Product
APP-2586,Applicant 2586,2026-08-10,13,PhD,HR,99,70,Rejected,San Francisco,Marketing
APP-2587,Applicant 2587,2026-08-09,5,High School,Technical,71,87,In Progress,London,Sales
APP-2588,Applicant 2588,2026-08-08,12,Bachelors,Screening,84,63,In Progress,Remote,Engineering
APP-2589,Applicant 2589,2026-08-07,4,Masters,Final,97,80,In Progress,Austin,Product
APP-2590,Applicant 2590,2026-08-06,11,PhD,HR,69,97,Offer,New York,Marketing
APP-2591,Applicant 2591,2026-08-05,3,High School,Technical,82,73,Rejected,San Francisco,Sales
APP-2592,Applicant 2592,2026-08-04,10,Bachelors,Screening,95,90,In Progress,London,Engineering
APP-2593,Applicant 2593,2026-08-03,2,Masters,Final,67,66,In Progress,Remote,Product
APP-2594,Applicant 2594,2026-08-02,9,PhD,HR,80,83,In Progress,Austin,Marketing
APP-2595,Applicant 2595,2026-08-01,1,High School,Technical,93,100,Offer,New York,Sales
APP-2596,Applicant 2596,2026-07-31,8,Bachelors,Screening,65,76,Rejected,San Francisco,Engineering
APP-2597,Applicant 2597,2026-07-30,15,Masters,Final,78,93,In Progress,London,Product
APP-2598,Applicant 2598,2026-07-29,7,PhD,HR,91,69,In Progress,Remote,Marketing
APP-2599,Applicant 2599,2026-07-28,14,High School,Technical,63,86,In Progress,Austin,Sales
APP-2600,Applicant 2600,2026-07-27,6,Bachelors,Screening,76,62,Offer,New York,Engineering
APP-2601,Applicant 2601,2026-07-26,13,Masters,Final,89,79,Rejected,San Francisco,Product
APP-2602,Applicant 2602,2026-07-25,5,PhD,HR,61,96,In Progress,London,Marketing
APP-2603,Applicant 2603,2026-07-24,12,High School,Technical,74,72,In Progress,Remote,Sales
APP-2604,Applicant 2604,2026-07-23,4,Bachelors,Screening,87,89,In Progress,Austin,Engineering
APP-2605,Applicant 2605,2026-07-22,11,Masters,Final,100,65,Offer,New York,Product
APP-2606,Applicant 2606,2026-07-21,3,PhD,HR,72,82,Rejected,San Francisco,Marketing
APP-2607,Applicant 2607,2026-07-20,10,High School,Technical,85,99,In Progress,London,Sales
APP-2608,Applicant 2608,2026-07-19,2,Bachelors,Screening,98,75,In Progress,Remote,Engineering
APP-2609,Applicant 2609,2026-07-18,9,Masters,Final,70,92,In Progress,Austin,Product
APP-2610,Applicant 2610,2026-07-17,1,PhD,HR,83,68,Offer,New York,Marketing
APP-2611,Applicant 2611,2026-07-16,8,High School,Technical,96,85,Rejected,San Francisco,Sales
APP-2612,Applicant 2612,2026-07-15,15,Bachelors,Screening,68,61,In Progress,London,Engineering
APP-2613,Applicant 2613,2026-07-14,7,Masters,Final,81,78,In Progress,Remote,Product
APP-2614,Applicant 2614,2026-07-13,14,PhD,HR,94,95,In Progress,Austin,Marketing
APP-2615,Applicant 2615,2026-07-12,6,High School,Technical,66,71,Offer,New York,Sales
APP-2616,Applicant 2616,2026-07-11,13,Bachelors,Screening,79,88,Rejected,San Francisco,Engineering
APP-2617,Applicant 2617,2026-07-10,5,Masters,Final,92,64,In Progress,London,Product
APP-2618,Applicant 2618,2026-07-09,12,PhD,HR,64,81,In Progress,Remote,Marketing
APP-2619,Applicant 2619,2026-07-08,4,High School,Technical,77,98,In Progress,Austin,Sales
APP-2620,Applicant 2620,2026-07-07,11,Bachelors,Screening,90,74,Offer,New York,Engineering
APP-2621,Applicant 2621,2026-07-06,3,Masters,Final,62,91,Rejected,San Francisco,Product
APP-2622,Applicant 2622,2026-07-05,10,PhD,HR,75,67,In Progress,London,Marketing
APP-2623,Applicant 2623,2026-07-04,2,High School,Technical,88,84,In Progress,Remote,Sales
APP-2624,Applicant 2624,2026-07-03,9,Bachelors,Screening,60,60,In Progress,Austin,Engineering
APP-2625,Applicant 2625,2026-07-02,1,Masters,Final,73,77,Offer,New York,Product
APP-2626,Applicant 2626,2026-07-01,8,PhD,HR,86,94,Rejected,San Francisco,Marketing
APP-2627,Applicant 2627,2026-06-30,15,High School,Technical,99,70,In Progress,London,Sales
APP-2628,Applicant 2628,2026-06-29,7,Bachelors,Screening,71,87,In Progress,Remote,Engineering
APP-2629,Applicant 2629,2026-06-28,14,Masters,Final,84,63,In Progress,Austin,Product
APP-2630,Applicant 2630,2026-06-27,6,PhD,HR,97,80,Offer,New York,Marketing
APP-2631,Applicant 2631,2026-06-26,13,High School,Technical,69,97,Rejected,San Francisco,Sales
APP-2632,Applicant 2632,2026-06-25,5,Bachelors,Screening,82,73,In Progress,London,Engineering
APP-2633,Applicant 2633,2026-06-24,12,Masters,Final,95,90,In Progress,Remote,Product
APP-2634,Applicant 2634,2026-06-23,4,PhD,HR,67,66,In Progress,Austin,Marketing
APP-2635,Applicant 2635,2026-06-22,11,High School,Technical,80,83,Offer,New York,Sales
APP-2636,Applicant 2636,2026-06-21,3,Bachelors,Screening,93,100,Rejected,San Francisco,Engineering
APP-2637,Applicant 2637,2026-06-20,10,Masters,Final,65,76,In Progress,London,Product
APP-2638,Applicant 2638,2026-06-19,2,PhD,HR,78,93,In Progress,Remote,Marketing
APP-2639,Applicant 2639,2026-06-18,9,High School,Technical,91,69,In Progress,Austin,Sales
APP-2640,Applicant 2640,2026-06-17,1,Bachelors,Screening,63,86,Offer,New York,Engineering
APP-2641,Applicant 2641,2026-06-16,8,Masters,Final,76,62,Rejected,San Francisco,Product
APP-2642,Applicant 2642,2026-06-15,15,PhD,HR,89,79,In Progress,London,Marketing
APP-2643,Applicant 2643,2026-06-14,7,High School,Technical,61,96,In Progress,Remote,Sales
APP-2644,Applicant 2644,2026-06-13,14,Bachelors,Screening,74,72,In Progress,Austin,Engineering
APP-2645,Applicant 2645,2026-06-12,6,Masters,Final,87,89,Offer,New York,Product
APP-2646,Applicant 2646,2026-06-11,13,PhD,HR,100,65,Rejected,San Francisco,Marketing
APP-2647,Applicant 2647,2026-06-10,5,High School,Technical,72,82,In Progress,London,Sales
APP-2648,Applicant 2648,2026-06-09,12,Bachelors,Screening,85,99,In Progress,Remote,Engineering
APP-2649,Applicant 2649,2026-06-08,4,Masters,Final,98,75,In Progress,Austin,Product
APP-2650,Applicant 2650,2026-06-07,11,PhD,HR,70,92,Offer,New York,Marketing
APP-2651,Applicant 2651,2026-06-06,3,High School,Technical,83,68,Rejected,San Francisco,Sales
APP-2652,Applicant 2652,2026-06-05,10,Bachelors,Screening,96,85,In Progress,London,Engineering
APP-2653,Applicant 2653,2026-06-04,2,Masters,Final,68,61,In Progress,Remote,Product
APP-2654,Applicant 2654,2026-06-03,9,PhD,HR,81,78,In Progress,Austin,Marketing
APP-2655,Applicant 2655,2026-06-02,1,High School,Technical,94,95,Offer,New York,Sales
APP-2656,Applicant 2656,2026-06-01,8,Bachelors,Screening,66,71,Rejected,San Francisco,Engineering
APP-2657,Applicant 2657,2026-05-31,15,Masters,Final,79,88,In Progress,London,Product
APP-2658,Applicant 2658,2026-05-30,7,PhD,HR,92,64,In Progress,Remote,Marketing
APP-2659,Applicant 2659,2026-05-29,14,High School,Technical,64,81,In Progress,Austin,Sales
APP-2660,Applicant 2660,2026-05-28,6,Bachelors,Screening,77,98,Offer,New York,Engineering
APP-2661,Applicant 2661,2026-05-27,13,Masters,Final,90,74,Rejected,San Francisco,Product
APP-2662,Applicant 2662,2026-05-26,5,PhD,HR,62,91,In Progress,London,Marketing
APP-2663,Applicant 2663,2026-05-25,12,High School,Technical,75,67,In Progress,Remote,Sales
APP-2664,Applicant 2664,2026-05-24,4,Bachelors,Screening,88,84,In Progress,Austin,Engineering
APP-2665,Applicant 2665,2026-05-23,11,Masters,Final,60,60,Offer,New York,Product
APP-2666,Applicant 2666,2026-05-22,3,PhD,HR,73,77,Rejected,San Francisco,Marketing
APP-2667,Applicant 2667,2026-05-21,10,High School,Technical,86,94,In Progress,London,Sales
APP-2668,Applicant 2668,2026-05-20,2,Bachelors,Screening,99,70,In Progress,Remote,Engineering
APP-2669,Applicant 2669,2026-05-19,9,Masters,Final,71,87,In Progress,Austin,Product
APP-2670,Applicant 2670,2026-05-18,1,PhD,HR,84,63,Offer,New York,Marketing
APP-2671,Applicant 2671,2026-05-17,8,High School,Technical,97,80,Rejected,San Francisco,Sales
APP-2672,Applicant 2672,2026-05-16,15,Bachelors,Screening,69,97,In Progress,London,Engineering
APP-2673,Applicant 2673,2026-05-15,7,Masters,Final,82,73,In Progress,Remote,Product
APP-2674,Applicant 2674,2026-05-14,14,PhD,HR,95,90,In Progress,Austin,Marketing
APP-2675,Applicant 2675,2026-05-13,6,High School,Technical,67,66,Offer,New York,Sales
APP-2676,Applicant 2676,2026-05-12,13,Bachelors,Screening,80,83,Rejected,San Francisco,Engineering
APP-2677,Applicant 2677,2026-05-11,5,Masters,Final,93,100,In Progress,London,Product
APP-2678,Applicant 2678,2026-05-10,12,PhD,HR,65,76,In Progress,Remote,Marketing
APP-2679,Applicant 2679,2026-05-09,4,High School,Technical,78,93,In Progress,Austin,Sales
APP-2680,Applicant 2680,2026-05-08,11,Bachelors,Screening,91,69,Offer,New York,Engineering
APP-2681,Applicant 2681,2026-05-07,3,Masters,Final,63,86,Rejected,San Francisco,Product
APP-2682,Applicant 2682,2026-05-06,10,PhD,HR,76,62,In Progress,London,Marketing
APP-2683,Applicant 2683,2026-05-05,2,High School,Technical,89,79,In Progress,Remote,Sales
APP-2684,Applicant 2684,2026-05-04,9,Bachelors,Screening,61,96,In Progress,Austin,Engineering
APP-2685,Applicant 2685,2026-05-03,1,Masters,Final,74,72,Offer,New York,Product
APP-2686,Applicant 2686,2026-05-02,8,PhD,HR,87,89,Rejected,San Francisco,Marketing
APP-2687,Applicant 2687,2026-05-01,15,High School,Technical,100,65,In Progress,London,Sales
APP-2688,Applicant 2688,2026-04-30,7,Bachelors,Screening,72,82,In Progress,Remote,Engineering
